"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,5.00,126700.00,540.00,66.00,1318.00,0.00,654.00,558.00,491.00,"United Air Lines Inc.","UA","ABE","ORD",7,"710",1,1991,3,7,2,"F",
0.00,1.00,26740.00,109.00,80.00,0.00,0.00,654.00,106.00,94.00,"United Air Lines Inc.","UA","ABE","ORD",6,"620",1,1991,3,7,2,"F",
0.00,1.00,80400.00,254.00,232.00,15346.00,7700.00,1269.00,176.00,162.00,"Delta Air Lines Inc.","DL","ABQ","ATL",6,"626",1,1991,3,7,3,"F",
0.00,1.00,38140.00,146.00,117.00,0.00,640.00,1411.00,188.00,171.00,"Continental Air Lines Inc.","CO","ABQ","CLE",6,"655",1,1991,3,7,3,"F",
0.00,1.00,36300.00,148.00,141.00,0.00,0.00,280.00,53.00,45.00,"Delta Air Lines Inc.","DL","ABQ","COS",7,"715",1,1991,3,7,1,"F",
0.00,2.00,63600.00,256.00,64.00,366.00,416.00,339.00,134.00,107.00,"United Air Lines Inc.","UA","ABQ","DEN",6,"619",1,1991,3,7,1,"F",
0.00,1.00,63040.00,204.00,107.00,5800.00,0.00,677.00,114.00,93.00,"Delta Air Lines Inc.","DL","ABQ","LAX",6,"625",1,1991,3,7,2,"F",
0.00,1.00,32295.00,131.00,78.00,0.00,0.00,717.00,114.00,102.00,"America West Airlines Inc.","HP","ABQ","MCI",6,"619",1,1991,3,7,2,"F",
0.00,1.00,31824.00,128.00,120.00,0.00,12.00,717.00,105.00,92.00,"US Airways Inc.","US","ABQ","MCI",6,"619",1,1991,3,7,2,"F",
0.00,1.00,16564.00,68.00,36.00,0.00,11.00,46.00,33.00,16.00,"US Airways Inc.","US","ACY","PHL",6,"602",1,1991,3,7,1,"F",
0.00,1.00,36924.00,141.00,129.00,0.00,681.00,46.00,22.00,14.00,"US Airways Inc.","US","ACY","PHL",6,"655",1,1991,3,7,1,"F",
0.00,23.00,805000.00,1260.00,190.00,1324.00,14473.00,1192.00,4187.00,3957.00,"Markair Inc.","BF","ADK","ANC",6,"621",3,1991,3,7,3,"F",
0.00,1.00,36870.00,66.00,33.00,1022.00,399.00,616.00,108.00,96.00,"Reeve Aleutian Airways Inc.","RV","ADK","CDB",7,"711",3,1991,3,7,2,"F",
0.00,1.00,24000.00,110.00,17.00,174.00,0.00,165.00,44.00,32.00,"Markair Inc.","BF","ADQ","AKN",6,"621",1,1991,3,7,1,"F",
0.00,17.00,166600.00,538.00,243.00,19032.00,943.00,252.00,1260.00,1122.00,"Markair Inc.","BF","ADQ","ANC",5,"570",1,1991,3,7,1,"F",
