"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,35500.00,142.00,60.00,0.00,0.00,692.00,114.00,99.00,"Delta Air Lines Inc.","DL","ABE","ATL",6,"655",1,1991,4,10,2,"F",
0.00,8.00,132512.00,544.00,389.00,45.00,6472.00,480.00,740.00,636.00,"US Airways Inc.","US","ABE","CLT",6,"602",1,1991,4,10,1,"F",
0.00,1.00,31824.00,128.00,15.00,20.00,90.00,67.00,37.00,20.00,"US Airways Inc.","US","ABE","EWR",6,"619",1,1991,4,10,1,"F",
0.00,1.00,26740.00,109.00,75.00,0.00,1800.00,77.00,38.00,25.00,"United Air Lines Inc.","UA","ABE","MDT",6,"620",1,1991,4,10,1,"F",
0.00,1.00,26500.00,108.00,76.00,447.00,250.00,55.00,34.00,17.00,"US Airways Inc.","US","ABE","PHL",6,"640",1,1991,4,10,1,"F",
0.00,2.00,53000.00,216.00,181.00,73.00,0.00,253.00,130.00,94.00,"US Airways Inc.","US","ABE","PIT",6,"640",1,1991,4,10,1,"F",
0.00,1.00,74485.00,272.00,86.00,3352.00,130.00,339.00,126.00,85.00,"Continental Air Lines Inc.","CO","ABQ","DEN",6,"690",1,1991,4,10,1,"F",
0.00,1.00,38110.00,148.00,35.00,0.00,0.00,487.00,90.00,72.00,"America West Airlines Inc.","HP","ABQ","LAS",6,"694",1,1991,4,10,1,"F",
0.00,1.00,76200.00,302.00,62.00,6367.00,5980.00,677.00,164.00,141.00,"Delta Air Lines Inc.","DL","ABQ","LAX",7,"760",1,1991,4,10,2,"F",
0.00,1.00,33560.00,142.00,73.00,3.00,182.00,328.00,72.00,51.00,"Trans World Airways LLC","TW","ABQ","PHX",6,"655",1,1991,4,10,1,"F",
0.00,2.00,76220.00,296.00,184.00,7.00,31.00,328.00,144.00,108.00,"America West Airlines Inc.","HP","ABQ","PHX",6,"694",1,1991,4,10,1,"F",
0.00,1.00,37638.00,146.00,120.00,0.00,407.00,1486.00,186.00,174.00,"US Airways Inc.","US","ABQ","PIT",6,"617",1,1991,4,10,3,"F",
0.00,1.00,26500.00,108.00,62.00,0.00,0.00,377.00,146.00,136.00,"US Airways Inc.","US","ACY","CAK",6,"640",1,1991,4,10,1,"F",
0.00,1.00,37638.00,146.00,75.00,950.00,0.00,88.00,40.00,22.00,"US Airways Inc.","US","ACY","EWR",6,"617",1,1991,4,10,1,"F",
0.00,1.00,32800.00,146.00,97.00,0.00,583.00,92.00,52.00,29.00,"Trans World Airways LLC","TW","ACY","JFK",7,"715",1,1991,4,10,1,"F",
0.00,22.00,770000.00,1188.00,208.00,465.00,6542.00,1192.00,4922.00,4706.00,"Markair Inc.","BF","ADK","ANC",6,"621",3,1991,4,10,3,"F",
0.00,31.00,337900.00,1488.00,772.00,3097.00,2087.00,252.00,2063.00,1841.00,"Markair Inc.","BF","ADQ","ANC",4,"484",1,1991,4,10,1,"F",
0.00,1.00,251000.00,459.00,0.00,0.00,0.00,207.00,70.00,42.00,"Evergreen International Inc.","EZ","ADW","JFK",8,"817",1,1991,4,10,1,"L",
0.00,1.00,35500.00,142.00,35.00,0.00,26.00,143.00,38.00,27.00,"Delta Air Lines Inc.","DL","AGS","ATL",6,"655",1,1991,4,10,1,"F",
0.00,7.00,168000.00,770.00,214.00,84.00,2168.00,289.00,369.00,318.00,"Markair Inc.","BF","AKN","ANC",6,"621",1,1991,4,10,1,"F",
0.00,23.00,250700.00,1104.00,536.00,2465.00,5210.00,289.00,1613.00,1461.00,"Markair Inc.","BF","AKN","ANC",4,"484",1,1991,4,10,1,"F",
0.00,15.00,163500.00,720.00,93.00,0.00,12306.00,71.00,449.00,345.00,"Markair Inc.","BF","AKN","DLG",4,"484",1,1991,4,10,1,"F",
0.00,1.00,35000.00,54.00,41.00,1510.00,0.00,513.00,91.00,86.00,"Markair Inc.","BF","AKN","FAI",6,"621",3,1991,4,10,2,"F",
0.00,1.00,31824.00,128.00,48.00,95.00,2391.00,645.00,167.00,132.00,"US Airways Inc.","US","ALB","CLT",6,"619",1,1991,4,10,2,"F",
0.00,3.00,76020.00,324.00,175.00,2715.00,5043.00,723.00,380.00,330.00,"United Air Lines Inc.","UA","ALB","ORD",7,"710",1,1991,4,10,2,"F",
0.00,1.00,36924.00,141.00,103.00,0.00,0.00,212.00,55.00,46.00,"US Airways Inc.","US","ALB","PHL",6,"655",1,1991,4,10,1,"F",
0.00,2.00,47100.00,206.00,159.00,85.00,2379.00,367.00,154.00,122.00,"US Airways Inc.","US","ALB","PIT",6,"603",1,1991,4,10,1,"F",
0.00,2.00,75276.00,292.00,217.00,1930.00,2838.00,367.00,145.00,114.00,"US Airways Inc.","US","ALB","PIT",6,"617",1,1991,4,10,1,"F",
0.00,1.00,27780.00,110.00,3.00,788.00,200.00,910.00,166.00,142.00,"US Airways Inc.","US","ALB","STL",6,"620",1,1991,4,10,2,"F",
0.00,1.00,36300.00,148.00,108.00,206.00,37.00,313.00,73.00,45.00,"Delta Air Lines Inc.","DL","AMA","DFW",7,"715",1,1991,4,10,1,"F",
0.00,1.00,35500.00,142.00,26.00,120.00,236.00,313.00,81.00,55.00,"Delta Air Lines Inc.","DL","AMA","DFW",6,"655",1,1991,4,10,1,"F",
0.00,1.00,35500.00,142.00,47.00,57.00,186.00,108.00,31.00,22.00,"Delta Air Lines Inc.","DL","AMA","LBB",6,"655",1,1991,4,10,1,"F",
0.00,1.00,31824.00,128.00,111.00,0.00,0.00,601.00,102.00,85.00,"US Airways Inc.","US","AMA","PHX",6,"619",1,1991,4,10,2,"F",
0.00,31.00,337900.00,1488.00,648.00,8325.00,8974.00,252.00,2245.00,1917.00,"Markair Inc.","BF","ANC","ADQ",4,"484",1,1991,4,10,1,"F",
0.00,15.00,163500.00,720.00,134.00,0.00,33140.00,289.00,1240.00,1030.00,"Markair Inc.","BF","ANC","AKN",4,"484",1,1991,4,10,1,"F",
0.00,16.00,384000.00,1760.00,303.00,7527.00,43154.00,399.00,1221.00,1014.00,"Markair Inc.","BF","ANC","BET",6,"621",1,1991,4,10,1,"F",
0.00,47.00,1375360.00,1834.00,841.00,144877.00,515669.00,399.00,3581.00,3008.00,"Alaska Airlines Inc.","AS","ANC","BET",6,"621",3,1991,4,10,1,"F",
0.00,10.00,138619.00,639.00,122.00,8070.00,14429.00,621.00,1464.00,1278.00,"Reeve Aleutian Airways Inc.","RV","ANC","CDB",5,"550",3,1991,4,10,2,"F",
0.00,2.00,70000.00,78.00,46.00,4023.00,15473.00,621.00,310.00,291.00,"Markair Inc.","BF","ANC","CDB",6,"621",3,1991,4,10,2,"F",
0.00,27.00,294300.00,1296.00,93.00,6393.00,10645.00,621.00,3954.00,3652.00,"Markair Inc.","BF","ANC","CDB",4,"484",1,1991,4,10,2,"F",
0.00,1.00,37477.00,136.00,34.00,2766.00,2893.00,160.00,53.00,31.00,"Alaska Airlines Inc.","AS","ANC","CDV",7,"715",1,1991,4,10,1,"F",
0.00,22.00,609580.00,1552.00,1005.00,83495.00,85656.00,160.00,975.00,677.00,"Alaska Airlines Inc.","AS","ANC","CDV",6,"621",3,1991,4,10,1,"F",
0.00,7.00,1435000.00,0.00,0.00,1327600.00,0.00,3119.00,2448.00,2252.00,"Evergreen International Inc.","EZ","ANC","CMH",8,"816",2,1991,4,10,7,"P",
0.00,4.00,416000.00,0.00,0.00,338760.00,0.00,3119.00,1454.00,1380.00,"Evergreen International Inc.","EZ","ANC","CMH",8,"865",2,1991,4,10,7,"P",
0.00,5.00,1255000.00,0.00,0.00,1021100.00,0.00,3119.00,1813.00,1669.00,"Evergreen International Inc.","EZ","ANC","CMH",8,"817",2,1991,4,10,7,"P",
0.00,23.00,250700.00,1104.00,441.00,3215.00,35010.00,329.00,2009.00,1820.00,"Markair Inc.","BF","ANC","DLG",4,"484",1,1991,4,10,1,"F",
0.00,7.00,168000.00,770.00,155.00,4995.00,22750.00,329.00,468.00,376.00,"Markair Inc.","BF","ANC","DLG",6,"621",1,1991,4,10,1,"F",
0.00,2.00,90000.00,378.00,234.00,0.00,0.00,2677.00,623.00,566.00,"Rich International Airways","RIQ","ANC","DSM",8,"854",1,1991,4,10,6,"L",
0.00,1.00,121590.00,404.00,154.00,20858.00,0.00,2985.00,329.00,301.00,"Northwest Airlines Inc.","NW","ANC","DTW",8,"819",1,1991,4,10,6,"F",
0.00,1.00,98000.00,0.00,0.00,83992.00,0.00,3369.00,420.00,384.00,"Flagship Express Services","9R","ANC","EWR",8,"860",2,1991,4,10,7,"P",
0.00,3.00,294000.00,0.00,0.00,245076.00,0.00,3369.00,1248.00,1176.00,"Flagship Express Services","9R","ANC","EWR",8,"860",2,1991,4,10,7,"P",
0.00,20.00,554320.00,1408.00,856.00,107699.00,43557.00,261.00,1141.00,874.00,"Alaska Airlines Inc.","AS","ANC","FAI",6,"621",3,1991,4,10,1,"F",
0.00,56.00,1344000.00,6160.00,1924.00,42531.00,20891.00,261.00,3161.00,2427.00,"Markair Inc.","BF","ANC","FAI",6,"621",1,1991,4,10,1,"F",
0.00,4.00,185380.00,744.00,498.00,0.00,0.00,2776.00,1479.00,1402.00,"Hawaiian Airlines Inc.","HA","ANC","HNL",8,"854",1,1991,4,10,6,"F",
0.00,3.00,312000.00,0.00,0.00,272620.00,0.00,3385.00,1234.00,1130.00,"Evergreen International Inc.","EZ","ANC","JFK",8,"865",2,1991,4,10,7,"P",
